"IPDB_index","OceanID","Rid","decimalLat","decimalLon"
"3155"," 4023"," 157"," 23.0572360","-161.923371"
"3545"," 4023"," 157"," 23.0572360","-161.923371"
"11012"," 4023"," 157"," 23.0572360","-161.923371"
"6427"," 4023"," 157"," 23.0579970","-161.920569"
"3312"," 4023"," 157"," 23.0572360","-161.923371"
"3434"," 4023"," 157"," 23.0572360","-161.923371"
"35702"," 4023"," 157"," 23.0572360","-161.923371"
"6433"," 4023"," 157"," 23.0579970","-161.920569"
"3114"," 4023"," 157"," 23.0572360","-161.923371"
"6426"," 4023"," 157"," 23.0579970","-161.920569"
"35473"," 4023"," 157"," 23.0572360","-161.923371"
"4854"," 4072"," 158"," 22.7488500","  38.616267"
"4855"," 4072"," 158"," 22.7488500","  38.616267"
"21357"," 4092"," 159"," 22.4318200"," 114.245370"
"21358"," 4092"," 159"," 22.4318200"," 114.245370"
"21359"," 4092"," 159"," 22.4318200"," 114.245370"
"21361"," 4092"," 159"," 22.4318200"," 114.245370"
"21360"," 4092"," 159"," 22.4318200"," 114.245370"
"21362"," 4092"," 159"," 22.4318200"," 114.245370"
"21363"," 4092"," 159"," 22.4318200"," 114.245370"
"21353"," 4092"," 159"," 22.4318200"," 114.245370"
"21355"," 4092"," 159"," 22.4318200"," 114.245370"
"21356"," 4092"," 159"," 22.4318200"," 114.245370"
"21354"," 4092"," 159"," 22.4318200"," 114.245370"
"21368"," 4128"," 160"," 22.4270200"," 114.287080"
"21367"," 4128"," 160"," 22.4270200"," 114.287080"
"21365"," 4128"," 160"," 22.4270200"," 114.287080"
"21364"," 4128"," 160"," 22.4270200"," 114.287080"
"21369"," 4128"," 160"," 22.4270200"," 114.287080"
"21366"," 4128"," 160"," 22.4270200"," 114.287080"
"21370"," 4128"," 160"," 22.4270200"," 114.287080"
"21371"," 4128"," 160"," 22.4270200"," 114.287080"
"21372"," 4128"," 160"," 22.4270200"," 114.287080"
"20677"," 4161"," 161"," 22.3123270","  39.054603"
"32094"," 4161"," 161"," 22.3167610","  39.067129"
"32091"," 4161"," 161"," 22.3167610","  39.067129"
"20676"," 4161"," 161"," 22.3123270","  39.054603"
"20577"," 4161"," 161"," 22.3123270","  39.054603"
"20672"," 4161"," 161"," 22.3123270","  39.054603"
"20675"," 4161"," 161"," 22.3123270","  39.054603"
"32090"," 4161"," 161"," 22.3167610","  39.067129"
"32093"," 4161"," 161"," 22.3167610","  39.067129"
"32095"," 4161"," 161"," 22.3167610","  39.067129"
"20674"," 4161"," 161"," 22.3123270","  39.054603"
"32083"," 4161"," 161"," 22.3167610","  39.067129"
"20576"," 4161"," 161"," 22.3123270","  39.054603"
"20574"," 4161"," 161"," 22.3123270","  39.054603"
"20673"," 4161"," 161"," 22.3123270","  39.054603"
"20575"," 4161"," 161"," 22.3123270","  39.054603"
"20578"," 4161"," 161"," 22.3123270","  39.054603"
"17742"," 4165"," 162"," 22.3383960","  91.754781"
"17816"," 4165"," 162"," 22.3383960","  91.754781"
"17862"," 4165"," 162"," 22.3383960","  91.754781"
"17864"," 4165"," 162"," 22.3383960","  91.754781"
"17863"," 4165"," 162"," 22.3383960","  91.754781"
"16451"," 4170"," 163"," 22.3346750"," 120.389557"
"7786"," 4180"," 164"," 22.2247410","-159.512772"
"3818"," 4180"," 164"," 22.2247410","-159.512772"
"3819"," 4180"," 164"," 22.2247410","-159.512772"
"8719"," 4180"," 164"," 22.2247410","-159.512772"
"7788"," 4180"," 164"," 22.2247410","-159.512772"
"8724"," 4180"," 164"," 22.2247410","-159.512772"
"7791"," 4180"," 164"," 22.2247410","-159.512772"
"4272"," 4180"," 164"," 22.2247410","-159.512772"
"3792"," 4180"," 164"," 22.2247410","-159.512772"
"10096"," 4180"," 164"," 22.2247410","-159.512772"
"7465"," 4180"," 164"," 22.2247410","-159.512772"
"3794"," 4180"," 164"," 22.2247410","-159.512772"
"7758"," 4180"," 164"," 22.2247410","-159.512772"
"3791"," 4180"," 164"," 22.2247410","-159.512772"
"8721"," 4180"," 164"," 22.2247410","-159.512772"
"8722"," 4180"," 164"," 22.2247410","-159.512772"
"8718"," 4180"," 164"," 22.2247410","-159.512772"
"19523"," 4180"," 164"," 22.2247410","-159.512772"
"7760"," 4180"," 164"," 22.2247410","-159.512772"
"3793"," 4180"," 164"," 22.2247410","-159.512772"
"7753"," 4180"," 164"," 22.2247410","-159.512772"
"7756"," 4180"," 164"," 22.2247410","-159.512772"
"3796"," 4180"," 164"," 22.2247410","-159.512772"
"3817"," 4180"," 164"," 22.2247410","-159.512772"
"3795"," 4180"," 164"," 22.2247410","-159.512772"
"7388"," 4180"," 164"," 22.2247410","-159.512772"
"7793"," 4180"," 164"," 22.2247410","-159.512772"
"7789"," 4180"," 164"," 22.2247410","-159.512772"
"4312"," 4180"," 164"," 22.2247410","-159.512772"
"26973"," 4180"," 164"," 22.2247410","-159.512772"
"9687"," 4180"," 164"," 22.2247410","-159.512772"
"7797"," 4180"," 164"," 22.2247410","-159.512772"
"19500"," 4180"," 164"," 22.2247410","-159.512772"
"26962"," 4180"," 164"," 22.2247410","-159.512772"
"8723"," 4180"," 164"," 22.2247410","-159.512772"
"7754"," 4180"," 164"," 22.2247410","-159.512772"
"7761"," 4180"," 164"," 22.2247410","-159.512772"
"9702"," 4180"," 164"," 22.2247410","-159.512772"
"9676"," 4180"," 164"," 22.2247410","-159.512772"
"7755"," 4180"," 164"," 22.2247410","-159.512772"
"10095"," 4180"," 164"," 22.2247410","-159.512772"
"10097"," 4180"," 164"," 22.2247410","-159.512772"
"10098"," 4180"," 164"," 22.2247410","-159.512772"
"2919"," 4180"," 164"," 22.2247410","-159.512772"
"9685"," 4180"," 164"," 22.2247410","-159.512772"
"7759"," 4180"," 164"," 22.2247410","-159.512772"
"19522"," 4180"," 164"," 22.2247410","-159.512772"
"26961"," 4180"," 164"," 22.2247410","-159.512772"
"19516"," 4180"," 164"," 22.2247410","-159.512772"
"7757"," 4180"," 164"," 22.2247410","-159.512772"
"2909"," 4180"," 164"," 22.2247410","-159.512772"
"4661"," 4180"," 164"," 22.2247410","-159.512772"
"8726"," 4180"," 164"," 22.2247410","-159.512772"
"8725"," 4180"," 164"," 22.2247410","-159.512772"
"7752"," 4180"," 164"," 22.2247410","-159.512772"
"26984"," 4180"," 164"," 22.2247410","-159.512772"
"7715"," 4180"," 164"," 22.2247410","-159.512772"
"19524"," 4180"," 164"," 22.2247410","-159.512772"
"26967"," 4180"," 164"," 22.2247410","-159.512772"
"9686"," 4180"," 164"," 22.2247410","-159.512772"
"26965"," 4180"," 164"," 22.2247410","-159.512772"
"26968"," 4180"," 164"," 22.2247410","-159.512772"
"9678"," 4180"," 164"," 22.2247410","-159.512772"
"3797"," 4180"," 164"," 22.2247410","-159.512772"
"9693"," 4180"," 164"," 22.2247410","-159.512772"
"8727"," 4180"," 164"," 22.2247410","-159.512772"
"8733"," 4180"," 164"," 22.2247410","-159.512772"
"9701"," 4180"," 164"," 22.2247410","-159.512772"
"7763"," 4180"," 164"," 22.2247410","-159.512772"
"3788"," 4180"," 164"," 22.2247410","-159.512772"
"26971"," 4180"," 164"," 22.2247410","-159.512772"
"26970"," 4180"," 164"," 22.2247410","-159.512772"
"26972"," 4180"," 164"," 22.2247410","-159.512772"
"7375"," 4180"," 164"," 22.2247410","-159.512772"
"8732"," 4180"," 164"," 22.2247410","-159.512772"
"9684"," 4180"," 164"," 22.2247410","-159.512772"
"9483"," 4180"," 164"," 22.2247410","-159.512772"
"8315"," 4180"," 164"," 22.2247410","-159.512772"
"19525"," 4180"," 164"," 22.2247410","-159.512772"
"2918"," 4180"," 164"," 22.2247410","-159.512772"
"7764"," 4180"," 164"," 22.2247410","-159.512772"
"7189"," 4180"," 164"," 22.2247410","-159.512772"
"19502"," 4180"," 164"," 22.2247410","-159.512772"
"19527"," 4180"," 164"," 22.2247410","-159.512772"
"9690"," 4180"," 164"," 22.2247410","-159.512772"
"7706"," 4180"," 164"," 22.2247410","-159.512772"
"7741"," 4180"," 164"," 22.2247410","-159.512772"
"9481"," 4180"," 164"," 22.2247410","-159.512772"
"8730"," 4180"," 164"," 22.2247410","-159.512772"
"7770"," 4180"," 164"," 22.2247410","-159.512772"
"26960"," 4180"," 164"," 22.2247410","-159.512772"
"26978"," 4180"," 164"," 22.2247410","-159.512772"
"3816"," 4180"," 164"," 22.2247410","-159.512772"
"19503"," 4180"," 164"," 22.2247410","-159.512772"
"8728"," 4180"," 164"," 22.2247410","-159.512772"
"8720"," 4180"," 164"," 22.2247410","-159.512772"
"3786"," 4180"," 164"," 22.2247410","-159.512772"
"7772"," 4180"," 164"," 22.2247410","-159.512772"
"4598"," 4180"," 164"," 22.2247410","-159.512772"
"4246"," 4180"," 164"," 22.2247410","-159.512772"
"8731"," 4180"," 164"," 22.2247410","-159.512772"
"19530"," 4180"," 164"," 22.2247410","-159.512772"
"9698"," 4180"," 164"," 22.2247410","-159.512772"
"9697"," 4180"," 164"," 22.2247410","-159.512772"
"26976"," 4180"," 164"," 22.2247410","-159.512772"
"7765"," 4180"," 164"," 22.2247410","-159.512772"
"4663"," 4180"," 164"," 22.2247410","-159.512772"
"3813"," 4180"," 164"," 22.2247410","-159.512772"
"2903"," 4180"," 164"," 22.2247410","-159.512772"
"3787"," 4180"," 164"," 22.2247410","-159.512772"
"9482"," 4180"," 164"," 22.2247410","-159.512772"
"9696"," 4180"," 164"," 22.2247410","-159.512772"
"7773"," 4180"," 164"," 22.2247410","-159.512772"
"8316"," 4180"," 164"," 22.2247410","-159.512772"
"9688"," 4180"," 164"," 22.2247410","-159.512772"
"26987"," 4180"," 164"," 22.2247410","-159.512772"
"2907"," 4180"," 164"," 22.2247410","-159.512772"
"8735"," 4180"," 164"," 22.2247410","-159.512772"
"19531"," 4180"," 164"," 22.2247410","-159.512772"
"9694"," 4180"," 164"," 22.2247410","-159.512772"
"7377"," 4180"," 164"," 22.2247410","-159.512772"
"8729"," 4180"," 164"," 22.2247410","-159.512772"
"26986"," 4180"," 164"," 22.2247410","-159.512772"
"7762"," 4180"," 164"," 22.2247410","-159.512772"
"3789"," 4180"," 164"," 22.2247410","-159.512772"
"9491"," 4180"," 164"," 22.2247410","-159.512772"
"9695"," 4180"," 164"," 22.2247410","-159.512772"
"7774"," 4180"," 164"," 22.2247410","-159.512772"
"8716"," 4180"," 164"," 22.2247410","-159.512772"
"3790"," 4180"," 164"," 22.2247410","-159.512772"
"26974"," 4180"," 164"," 22.2247410","-159.512772"
"24491"," 4180"," 164"," 22.2148320","-159.536896"
"2904"," 4180"," 164"," 22.2247410","-159.512772"
"2906"," 4180"," 164"," 22.2247410","-159.512772"
"7767"," 4180"," 164"," 22.2247410","-159.512772"
"3811"," 4180"," 164"," 22.2247410","-159.512772"
"26982"," 4180"," 164"," 22.2247410","-159.512772"
"10099"," 4180"," 164"," 22.2247410","-159.512772"
"8717"," 4180"," 164"," 22.2247410","-159.512772"
"26983"," 4180"," 164"," 22.2247410","-159.512772"
"9700"," 4180"," 164"," 22.2247410","-159.512772"
"3800"," 4180"," 164"," 22.2247410","-159.512772"
"3803"," 4180"," 164"," 22.2247410","-159.512772"
"3798"," 4180"," 164"," 22.2247410","-159.512772"
"26975"," 4180"," 164"," 22.2247410","-159.512772"
"2916"," 4180"," 164"," 22.2247410","-159.512772"
"7771"," 4180"," 164"," 22.2247410","-159.512772"
"26966"," 4180"," 164"," 22.2247410","-159.512772"
"8737"," 4180"," 164"," 22.2247410","-159.512772"
"9699"," 4180"," 164"," 22.2247410","-159.512772"
"7795"," 4180"," 164"," 22.2247410","-159.512772"
"7785"," 4180"," 164"," 22.2247410","-159.512772"
"4511"," 4180"," 164"," 22.2247410","-159.512772"
"26989"," 4180"," 164"," 22.2247410","-159.512772"
"7794"," 4180"," 164"," 22.2247410","-159.512772"
"26988"," 4180"," 164"," 22.2247410","-159.512772"
"26985"," 4180"," 164"," 22.2247410","-159.512772"
"19512"," 4180"," 164"," 22.2247410","-159.512772"
"19511"," 4180"," 164"," 22.2247410","-159.512772"
"19509"," 4180"," 164"," 22.2247410","-159.512772"
"26956"," 4180"," 164"," 22.2247410","-159.512772"
"19521"," 4180"," 164"," 22.2247410","-159.512772"
"3806"," 4180"," 164"," 22.2247410","-159.512772"
"3809"," 4180"," 164"," 22.2247410","-159.512772"
"7787"," 4180"," 164"," 22.2247410","-159.512772"
"7792"," 4180"," 164"," 22.2247410","-159.512772"
"7790"," 4180"," 164"," 22.2247410","-159.512772"
"3804"," 4180"," 164"," 22.2247410","-159.512772"
"3799"," 4180"," 164"," 22.2247410","-159.512772"
"3802"," 4180"," 164"," 22.2247410","-159.512772"
"26981"," 4180"," 164"," 22.2247410","-159.512772"
"9480"," 4180"," 164"," 22.2247410","-159.512772"
"7378"," 4180"," 164"," 22.2247410","-159.512772"
"19526"," 4180"," 164"," 22.2247410","-159.512772"
"7373"," 4180"," 164"," 22.2247410","-159.512772"
"3810"," 4180"," 164"," 22.2247410","-159.512772"
"4282"," 4180"," 164"," 22.2247410","-159.512772"
"3807"," 4180"," 164"," 22.2247410","-159.512772"
"3805"," 4180"," 164"," 22.2247410","-159.512772"
"3808"," 4180"," 164"," 22.2247410","-159.512772"
"26990"," 4180"," 164"," 22.2247410","-159.512772"
"26992"," 4180"," 164"," 22.2247410","-159.512772"
"9486"," 4180"," 164"," 22.2247410","-159.512772"
"3801"," 4180"," 164"," 22.2247410","-159.512772"
"19505"," 4180"," 164"," 22.2247410","-159.512772"
"19504"," 4180"," 164"," 22.2247410","-159.512772"
"7723"," 4180"," 164"," 22.2247410","-159.512772"
"7287"," 4180"," 164"," 22.2247410","-159.512772"
"24503"," 4180"," 164"," 22.2148320","-159.536896"
"8734"," 4180"," 164"," 22.2247410","-159.512772"
"26991"," 4180"," 164"," 22.2247410","-159.512772"
"26979"," 4180"," 164"," 22.2247410","-159.512772"
"4657"," 4180"," 164"," 22.2247410","-159.512772"
"7796"," 4180"," 164"," 22.2247410","-159.512772"
"9485"," 4180"," 164"," 22.2247410","-159.512772"
"9484"," 4180"," 164"," 22.2247410","-159.512772"
"26980"," 4180"," 164"," 22.2247410","-159.512772"
"9489"," 4180"," 164"," 22.2247410","-159.512772"
"4662"," 4180"," 164"," 22.2247410","-159.512772"
"26969"," 4180"," 164"," 22.2247410","-159.512772"
"19507"," 4180"," 164"," 22.2247410","-159.512772"
"26963"," 4180"," 164"," 22.2247410","-159.512772"
"8738"," 4180"," 164"," 22.2247410","-159.512772"
"2905"," 4180"," 164"," 22.2247410","-159.512772"
"7372"," 4180"," 164"," 22.2247410","-159.512772"
"8736"," 4180"," 164"," 22.2247410","-159.512772"
"10094"," 4180"," 164"," 22.2247410","-159.512772"
"4660"," 4180"," 164"," 22.2247410","-159.512772"
"4260"," 4180"," 164"," 22.2247410","-159.512772"
"9487"," 4180"," 164"," 22.2247410","-159.512772"
"19508"," 4180"," 164"," 22.2247410","-159.512772"
"26977"," 4180"," 164"," 22.2247410","-159.512772"
"19510"," 4180"," 164"," 22.2247410","-159.512772"
"9683"," 4180"," 164"," 22.2247410","-159.512772"
"9673"," 4180"," 164"," 22.2247410","-159.512772"
"26955"," 4180"," 164"," 22.2247410","-159.512772"
"9672"," 4180"," 164"," 22.2247410","-159.512772"
"9674"," 4180"," 164"," 22.2247410","-159.512772"
"24494"," 4180"," 164"," 22.2148320","-159.536896"
"3812"," 4180"," 164"," 22.2247410","-159.512772"
"9490"," 4180"," 164"," 22.2247410","-159.512772"
"9478"," 4180"," 164"," 22.2247410","-159.512772"
"4659"," 4180"," 164"," 22.2247410","-159.512772"
"2917"," 4180"," 164"," 22.2247410","-159.512772"
"4656"," 4180"," 164"," 22.2247410","-159.512772"
"9689"," 4180"," 164"," 22.2247410","-159.512772"
"9488"," 4180"," 164"," 22.2247410","-159.512772"
"7376"," 4180"," 164"," 22.2247410","-159.512772"
"19518"," 4180"," 164"," 22.2247410","-159.512772"
"19519"," 4180"," 164"," 22.2247410","-159.512772"
"24490"," 4180"," 164"," 22.2148320","-159.536896"
"9681"," 4180"," 164"," 22.2247410","-159.512772"
"24502"," 4180"," 164"," 22.2148320","-159.536896"
"24505"," 4180"," 164"," 22.2148320","-159.536896"
"3815"," 4180"," 164"," 22.2247410","-159.512772"
"3814"," 4180"," 164"," 22.2247410","-159.512772"
"7218"," 4180"," 164"," 22.2247410","-159.512772"
"9479"," 4180"," 164"," 22.2247410","-159.512772"
"9477"," 4180"," 164"," 22.2247410","-159.512772"
"4290"," 4180"," 164"," 22.2247410","-159.512772"
"2910"," 4180"," 164"," 22.2247410","-159.512772"
"2913"," 4180"," 164"," 22.2247410","-159.512772"
"9679"," 4180"," 164"," 22.2247410","-159.512772"
"9680"," 4180"," 164"," 22.2247410","-159.512772"
"26958"," 4180"," 164"," 22.2247410","-159.512772"
"2915"," 4180"," 164"," 22.2247410","-159.512772"
"24493"," 4180"," 164"," 22.2148320","-159.536896"
"24495"," 4180"," 164"," 22.2148320","-159.536896"
"4654"," 4180"," 164"," 22.2247410","-159.512772"
"9691"," 4180"," 164"," 22.2247410","-159.512772"
"4289"," 4180"," 164"," 22.2247410","-159.512772"
"9692"," 4180"," 164"," 22.2247410","-159.512772"
"2914"," 4180"," 164"," 22.2247410","-159.512772"
"7374"," 4180"," 164"," 22.2247410","-159.512772"
"9677"," 4180"," 164"," 22.2247410","-159.512772"
"4655"," 4180"," 164"," 22.2247410","-159.512772"
"19515"," 4180"," 164"," 22.2247410","-159.512772"
"9475"," 4180"," 164"," 22.2247410","-159.512772"
"24506"," 4180"," 164"," 22.2148320","-159.536896"
"7769"," 4180"," 164"," 22.2247410","-159.512772"
"2912"," 4180"," 164"," 22.2247410","-159.512772"
"9476"," 4180"," 164"," 22.2247410","-159.512772"
"19520"," 4180"," 164"," 22.2247410","-159.512772"
"2911"," 4180"," 164"," 22.2247410","-159.512772"
"9682"," 4180"," 164"," 22.2247410","-159.512772"
"4730"," 4180"," 164"," 22.2247410","-159.512772"
"7766"," 4180"," 164"," 22.2247410","-159.512772"
"7732"," 4180"," 164"," 22.2247410","-159.512772"
"26957"," 4180"," 164"," 22.2247410","-159.512772"
"24504"," 4180"," 164"," 22.2148320","-159.536896"
"19514"," 4180"," 164"," 22.2247410","-159.512772"
"2908"," 4180"," 164"," 22.2247410","-159.512772"
"26964"," 4180"," 164"," 22.2247410","-159.512772"
"19513"," 4180"," 164"," 22.2247410","-159.512772"
"24492"," 4180"," 164"," 22.2148320","-159.536896"
"2902"," 4180"," 164"," 22.2247410","-159.512772"
"24488"," 4180"," 164"," 22.2148320","-159.536896"
"26959"," 4180"," 164"," 22.2247410","-159.512772"
"9675"," 4180"," 164"," 22.2247410","-159.512772"
"7768"," 4180"," 164"," 22.2247410","-159.512772"
"24489"," 4180"," 164"," 22.2148320","-159.536896"
"6641"," 4181"," 165"," 22.2279130","-159.489170"
"6634"," 4181"," 165"," 22.2279130","-159.489170"
"24500"," 4181"," 165"," 22.2305250","-159.487114"
"24499"," 4181"," 165"," 22.2305250","-159.487114"
"6638"," 4181"," 165"," 22.2279130","-159.489170"
"6640"," 4181"," 165"," 22.2279130","-159.489170"
"6646"," 4181"," 165"," 22.2279130","-159.489170"
"6644"," 4181"," 165"," 22.2279130","-159.489170"
"6645"," 4181"," 165"," 22.2279130","-159.489170"
"6636"," 4181"," 165"," 22.2279130","-159.489170"
"6635"," 4181"," 165"," 22.2279130","-159.489170"
"6637"," 4181"," 165"," 22.2279130","-159.489170"
"6648"," 4181"," 165"," 22.2279130","-159.489170"
"6647"," 4181"," 165"," 22.2279130","-159.489170"
"6639"," 4181"," 165"," 22.2279130","-159.489170"
"24501"," 4181"," 165"," 22.2305250","-159.487114"
"6649"," 4181"," 165"," 22.2279130","-159.489170"
"24497"," 4181"," 165"," 22.2305250","-159.487114"
"6642"," 4181"," 165"," 22.2279130","-159.489170"
"6643"," 4181"," 165"," 22.2279130","-159.489170"
"24496"," 4181"," 165"," 22.2305250","-159.487114"
"24498"," 4181"," 165"," 22.2305250","-159.487114"
"6633"," 4181"," 165"," 22.2279130","-159.489170"
"6632"," 4181"," 165"," 22.2279130","-159.489170"
"3167"," 4182"," 166"," 22.2274980","-159.413887"
"35325"," 4182"," 166"," 22.2274980","-159.413887"
"3536"," 4182"," 166"," 22.2274980","-159.413887"
"35289"," 4182"," 166"," 22.2274980","-159.413887"
"35439"," 4182"," 166"," 22.2274980","-159.413887"
"3483"," 4182"," 166"," 22.2274980","-159.413887"
"35363"," 4182"," 166"," 22.2274980","-159.413887"
"35484"," 4182"," 166"," 22.2274980","-159.413887"
"3583"," 4182"," 166"," 22.2274980","-159.413887"
"3209"," 4182"," 166"," 22.2274980","-159.413887"
"35651"," 4182"," 166"," 22.2274980","-159.413887"
"35344"," 4182"," 166"," 22.2274980","-159.413887"
"35726"," 4182"," 166"," 22.2274980","-159.413887"
"35710"," 4182"," 166"," 22.2274980","-159.413887"
"3386"," 4182"," 166"," 22.2274980","-159.413887"
"35502"," 4182"," 166"," 22.2274980","-159.413887"
"35809"," 4182"," 166"," 22.2274980","-159.413887"
"3493"," 4182"," 166"," 22.2274980","-159.413887"
"35300"," 4182"," 166"," 22.2274980","-159.413887"
"35258"," 4182"," 166"," 22.2274980","-159.413887"
"3469"," 4182"," 166"," 22.2274980","-159.413887"
"35784"," 4182"," 166"," 22.2274980","-159.413887"
"3544"," 4182"," 166"," 22.2274980","-159.413887"
"35673"," 4182"," 166"," 22.2274980","-159.413887"
"3555"," 4182"," 166"," 22.2274980","-159.413887"
"3572"," 4182"," 166"," 22.2274980","-159.413887"
"35276"," 4182"," 166"," 22.2274980","-159.413887"
"35306"," 4182"," 166"," 22.2274980","-159.413887"
"35413"," 4182"," 166"," 22.2274980","-159.413887"
"3103"," 4182"," 166"," 22.2274980","-159.413887"
"35662"," 4182"," 166"," 22.2274980","-159.413887"
"3398"," 4182"," 166"," 22.2274980","-159.413887"
"3310"," 4182"," 166"," 22.2274980","-159.413887"
"35620"," 4182"," 166"," 22.2274980","-159.413887"
"35609"," 4182"," 166"," 22.2274980","-159.413887"
"3361"," 4182"," 166"," 22.2274980","-159.413887"
"35577"," 4182"," 166"," 22.2274980","-159.413887"
"3554"," 4182"," 166"," 22.2274980","-159.413887"
"3527"," 4182"," 166"," 22.2274980","-159.413887"
"35627"," 4182"," 166"," 22.2274980","-159.413887"
"3222"," 4182"," 166"," 22.2274980","-159.413887"
"3234"," 4182"," 166"," 22.2274980","-159.413887"
"3269"," 4182"," 166"," 22.2274980","-159.413887"
"35533"," 4182"," 166"," 22.2274980","-159.413887"
"35770"," 4182"," 166"," 22.2274980","-159.413887"
"3430"," 4182"," 166"," 22.2274980","-159.413887"
"35247"," 4182"," 166"," 22.2274980","-159.413887"
"3374"," 4182"," 166"," 22.2274980","-159.413887"
"35398"," 4182"," 166"," 22.2274980","-159.413887"
"35635"," 4182"," 166"," 22.2274980","-159.413887"
"35518"," 4182"," 166"," 22.2274980","-159.413887"
"35741"," 4182"," 166"," 22.2274980","-159.413887"
"35293"," 4182"," 166"," 22.2274980","-159.413887"
"35381"," 4182"," 166"," 22.2274980","-159.413887"
"35284"," 4182"," 166"," 22.2274980","-159.413887"
"3255"," 4182"," 166"," 22.2274980","-159.413887"
"35694"," 4182"," 166"," 22.2274980","-159.413887"
"3245"," 4182"," 166"," 22.2274980","-159.413887"
"35465"," 4182"," 166"," 22.2274980","-159.413887"
"35268"," 4182"," 166"," 22.2274980","-159.413887"
"3196"," 4182"," 166"," 22.2274980","-159.413887"
"35756"," 4182"," 166"," 22.2274980","-159.413887"
"3182"," 4182"," 166"," 22.2274980","-159.413887"
"35426"," 4182"," 166"," 22.2274980","-159.413887"
"35797"," 4182"," 166"," 22.2274980","-159.413887"
"35596"," 4182"," 166"," 22.2274980","-159.413887"
"35297"," 4182"," 166"," 22.2274980","-159.413887"
"35630"," 4182"," 166"," 22.2274980","-159.413887"
"8324"," 4201"," 167"," 22.2660640","  38.963594"
"19705"," 4201"," 167"," 22.2660640","  38.963594"
"7070"," 4201"," 167"," 22.2660640","  38.963594"
"3061"," 4201"," 167"," 22.2660640","  38.963594"
"14031"," 4201"," 167"," 22.2660640","  38.963594"
"14237"," 4201"," 167"," 22.2660640","  38.963594"
"14024"," 4201"," 167"," 22.2660640","  38.963594"
"3098"," 4201"," 167"," 22.2660640","  38.963594"
"13980"," 4201"," 167"," 22.2660640","  38.963594"
"4843"," 4201"," 167"," 22.2660640","  38.963594"
"13981"," 4201"," 167"," 22.2660640","  38.963594"
"3095"," 4201"," 167"," 22.2660640","  38.963594"
"13982"," 4201"," 167"," 22.2660640","  38.963594"
"14030"," 4201"," 167"," 22.2660640","  38.963594"
"7073"," 4201"," 167"," 22.2660640","  38.963594"
"13983"," 4201"," 167"," 22.2660640","  38.963594"
"4842"," 4201"," 167"," 22.2660640","  38.963594"
"14028"," 4201"," 167"," 22.2660640","  38.963594"
"14236"," 4201"," 167"," 22.2660640","  38.963594"
"29298"," 4201"," 167"," 22.2660640","  38.963594"
"29299"," 4201"," 167"," 22.2660640","  38.963594"
"14029"," 4201"," 167"," 22.2660640","  38.963594"
"11890"," 4201"," 167"," 22.2660639","  38.963594"
"13991"," 4201"," 167"," 22.2660640","  38.963594"
"14242"," 4201"," 167"," 22.2660640","  38.963594"
"3063"," 4201"," 167"," 22.2660640","  38.963594"
"3062"," 4201"," 167"," 22.2660640","  38.963594"
"3021"," 4201"," 167"," 22.2660640","  38.963594"
"20146"," 4201"," 167"," 22.2660640","  38.963594"
"20155"," 4201"," 167"," 22.2660640","  38.963594"
"13989"," 4201"," 167"," 22.2660640","  38.963594"
"29411"," 4201"," 167"," 22.2660640","  38.963594"
"3049"," 4201"," 167"," 22.2660640","  38.963594"
"7074"," 4201"," 167"," 22.2660640","  38.963594"
"13990"," 4201"," 167"," 22.2660640","  38.963594"
"14239"," 4201"," 167"," 22.2660640","  38.963594"
"14240"," 4201"," 167"," 22.2660640","  38.963594"
"20156"," 4201"," 167"," 22.2660640","  38.963594"
"3032"," 4201"," 167"," 22.2660640","  38.963594"
"13995"," 4201"," 167"," 22.2660640","  38.963594"
"3019"," 4201"," 167"," 22.2660640","  38.963594"
"3065"," 4201"," 167"," 22.2660640","  38.963594"
"4841"," 4201"," 167"," 22.2660640","  38.963594"
"20158"," 4201"," 167"," 22.2660640","  38.963594"
"20157"," 4201"," 167"," 22.2660640","  38.963594"
"21104"," 4201"," 167"," 22.2660640","  38.963594"
"13992"," 4201"," 167"," 22.2660640","  38.963594"
"3050"," 4201"," 167"," 22.2660640","  38.963594"
"13993"," 4201"," 167"," 22.2660640","  38.963594"
"7072"," 4201"," 167"," 22.2660640","  38.963594"
"20150"," 4201"," 167"," 22.2660640","  38.963594"
"3066"," 4201"," 167"," 22.2660640","  38.963594"
"20149"," 4201"," 167"," 22.2660640","  38.963594"
"3043"," 4201"," 167"," 22.2660640","  38.963594"
"20152"," 4201"," 167"," 22.2660640","  38.963594"
"21112"," 4201"," 167"," 22.2660640","  38.963594"
"14241"," 4201"," 167"," 22.2660640","  38.963594"
"19704"," 4201"," 167"," 22.2660640","  38.963594"
"3051"," 4201"," 167"," 22.2660640","  38.963594"
"3093"," 4201"," 167"," 22.2660640","  38.963594"
"29288"," 4201"," 167"," 22.2660640","  38.963594"
"29296"," 4201"," 167"," 22.2660640","  38.963594"
"29297"," 4201"," 167"," 22.2660640","  38.963594"
"20154"," 4201"," 167"," 22.2660640","  38.963594"
"20153"," 4201"," 167"," 22.2660640","  38.963594"
"3015"," 4201"," 167"," 22.2660640","  38.963594"
"8015"," 4201"," 167"," 22.2660640","  38.963594"
"8013"," 4201"," 167"," 22.2660640","  38.963594"
"20171"," 4201"," 167"," 22.2660640","  38.963594"
