IPDB_ID	Genus_species_locus	ABGD_Genus_species_locus
Pristipomoides_filamentosus_CYB_Pfi_NI3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC29	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO32	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1650	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1629	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI22	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1354	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1163	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC40	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MR2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA59	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1139	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1442	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1221	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO52	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1371	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA34	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MR12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LI19	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB27	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR11	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA39	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1363	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI28	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1437	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO75	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1219	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA75	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB17	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1591	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB42	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_SB3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO68	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1557	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG36	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH9	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR29	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1359	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1306	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1235	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MA55	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1585	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1406	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB13	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI1	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC51	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA53	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PI3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MA9	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_DGU4	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1345	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1383	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI59	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB41	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1336	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1430	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1573	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB40	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PI33	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO48	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1109	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO74	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB43	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MR15	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO68	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG28	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB4	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1310	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG42	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB31	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG50	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1293	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO41	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1103	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA47	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1375	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO64	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA30	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB19	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG34	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1105	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1446	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI11	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1568	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LI15	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH18	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MA12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1658	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA74	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1094	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA24	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB26	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR10	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB10	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG44	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB17	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1606	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB8	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1301	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1581	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO72	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI48	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB11	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB16	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1353	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1391	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MR9	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1226	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB28	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1352	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI6	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1295	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PI22	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1097	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR52	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO62	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO35	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB18	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB24	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC43	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1564	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1595	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1607	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_NH1	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO46	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH19	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1324	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1286	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB14	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO55	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1273	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR44	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO32	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO10	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA42	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR18	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB37	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA19	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1140	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI30	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1102	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI44	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1622	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA9	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1548	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO16	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA46	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1351	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1439	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB18	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MB2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH5	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1294	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1434	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1184	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1350	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB26	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1349	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA26	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1380	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1290	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA13	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI34	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG33	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA52	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LI12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_NH4	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1232	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1441	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1288	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC49	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1093	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI61	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO17	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR32	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB15	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA71	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR24	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1403	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
